oldid,genre_ids,id,popularity,title,revenue
4384,"[27, 53]",13510,25.694,Eden Lake,3984669
7473,"[35, 18]",13973,10.02,Choke,3982459
1501,"[12, 10749, 36]",10907,13.318,The Adventures of Robin Hood,3981000
7465,"[28, 18]",182127,2.384,Ip Man: The Final Fight,3967001
6057,"[28, 35, 878]",59678,18.588,Attack the Block,3964682
8244,"[18, 53, 10749, 878, 9648]",269795,23.955,2:22,3945729
8633,"[28, 12, 80]",93828,9.044,Welcome to the Punch,3926386
1851,[18],429174,12.576,Loveless,3925992
6366,"[18, 10749]",340611,7.748,Indignation,3924527
4162,"[18, 9648]",9270,15.642,Brick,3919254
9272,"[35, 878]",2210,15.404,Earth Girls Are Easy,3916303
9859,"[18, 53, 28, 878]",347882,6.754,Sleight,3914430
3563,[18],76025,27.1,Shame,3909002
6768,"[28, 35, 80]",2661,13.481,Batman,3900000
2967,"[18, 35, 10749]",1555,12.933,The Spanish Apartment,3897799
4962,"[18, 53]",635731,23.776,Pig,3889432
8934,"[10749, 35, 18]",291328,11.693,Rules Don't Apply,3885342
2111,"[80, 18, 53]",11368,12.576,Blood Simple,3851855
2463,"[28, 18]",10617,20.213,Once Upon a Time in China,3826459
779,"[10752, 18]",581577,19.335,Persian Lessons,3825668
8305,"[35, 27, 878]",10127,16.053,Critters 2,3813293
1402,"[18, 10749]",145,15.0,Breaking the Waves,3803298
8683,"[27, 53]",167032,57.614,Curse of Chucky,3800000
1543,"[18, 10749]",8356,12.733,An Affair to Remember,3800000
3903,"[16, 10751, 28, 12, 878]",14613,27.595,Next Avengers: Heroes of Tomorrow,3800000
656,"[14, 16, 18, 878]",14069,20.503,The Girl Who Leapt Through Time,3800000
1943,"[10749, 35]",3109,11.8,The Quiet Man,3800000
1932,"[53, 18, 80]",14554,12.784,Bad Day at Black Rock,3788000
5055,[35],41610,8.123,Fracchia The Human Beast,3779105
8025,"[27, 53]",630586,71.854,Wrong Turn,3777969
5252,"[28, 16, 80, 18]",382322,26.901,Batman: The Killing Joke,3775000
4613,"[35, 28, 14]",13509,12.427,The Monster Squad,3769990
4851,"[27, 80, 53]",313922,16.767,Green Room,3769214
3174,[18],9393,12.876,Before the Fall,3764219
4211,[18],77878,13.304,The Lady,3759582
8219,"[27, 9648, 53]",605804,15.732,The Wretched,3758846
6950,"[53, 10749]",255343,20.337,Escobar: Paradise Lost,3758328
7459,"[35, 80, 53, 10749]",8141,7.849,You Kill Me,3748295
5172,"[28, 14, 12]",420426,25.577,Bleach,3729856
4296,"[35, 18]",15723,8.674,The Big Kahuna,3728888
9466,"[18, 10749]",314385,10.348,By the Sea,3727746
6925,"[28, 80, 9648]",334521,15.796,Free Fire,3719383
2528,"[12, 16, 18]",11837,10.3,Watership Down,3713768
8491,[35],640923,5.859,Kidz,3700000
1520,"[18, 35]",11421,6.859,C.R.A.Z.Y.,3692417
3912,[35],13339,8.729,Three O'Clock High,3685862
1055,"[18, 53, 9648]",638,18.38,Lost Highway,3675201
1046,"[12, 14, 18]",14784,19.414,The Fall,3669465
6812,"[27, 53, 35]",420648,18.378,The Bar,3662671
4703,[27],11838,20.032,Ju-on: The Grudge,3657876
1465,"[12, 10749, 10752]",22584,11.017,To Have and Have Not,3650000
4054,"[35, 18]",467956,14.231,The Professor,3645308
9091,"[12, 27, 53]",14211,18.543,Prey,3643652
5868,"[28, 12]",308504,15.116,Last Knights,3643591
4107,"[18, 10749]",424277,20.64,Annette,3642692
9862,"[28, 18]",169209,23.337,Empire State,3639345
2146,"[18, 10749, 53]",318781,18.451,Colonia,3621046
7206,"[18, 27, 9648, 53]",36419,22.301,After.Life,3606395
5096,"[12, 35, 18, 27, 53]",56812,7.168,The Last Circus,3604598
4868,"[10749, 10752, 18]",340101,9.844,Their Finest,3603484
9362,[27],27475,9.805,The Slumber Party Massacre,3600000
3759,"[878, 53]",12101,23.309,Soylent Green,3600000
1752,"[10749, 18]",659959,12.681,Summer of 85,3600000
8214,"[27, 9648, 878]",443319,11.787,Phoenix Forgotten,3600000
2642,"[18, 28, 10752, 10749]",28966,9.439,Wings,3600000
2933,[18],157832,10.994,Calvary,3593460
9032,[35],38313,7.902,School of Thieves,3588208
2247,"[35, 18]",3543,12.588,Bagdad Cafe,3587303
9031,"[35, 10749]",129139,15.378,The To Do List,3566225
9630,"[53, 878, 9648]",437,23.548,Cube 2: Hypercube,3563603
6328,"[27, 53]",606625,12.119,Follow Me,3551439
6313,"[18, 10749]",60420,14.398,Like Crazy,3542353
5054,"[18, 53]",50837,12.365,Martha Marcy May Marlene,3538446
5849,"[18, 36, 53]",842,8.245,The Assassination of Richard Nixon,3537961
4677,"[27, 28, 53]",11880,16.015,Dog Soldiers,3537283
7716,"[27, 9648, 14]",10185,15.766,The Midnight Meat Train,3533227
799,"[18, 10751]",25050,14.745,Still Walking,3511120
5215,"[18, 10749, 36]",480857,14.33,Radioactive,3507755
6767,"[10749, 18]",14313,10.807,Feast of Love,3504875
3078,"[18, 53]",19703,8.154,A Wednesday!,3500000
400,"[16, 35]",573164,52.006,An Egg Rescue,3500000
942,"[18, 37, 10749]",12501,15.158,The Big Country,3500000
2141,[27],11868,11.606,Dracula,3500000
6388,"[28, 878]",10017,13.235,The Wraith,3500000
8319,"[35, 18]",112200,9.436,Thanks for Sharing,3499442
94,[18],265177,17.954,Mommy,3494070
1475,"[18, 14]",630220,10.689,18 Presents,3486375
5187,"[35, 18, 80]",177494,8.805,Veronica Mars,3485127
4368,"[18, 37]",10935,11.455,Heaven's Gate,3484331
941,"[80, 18, 53]",15794,7.93,White Heat,3483000
4769,"[53, 28, 16, 878]",471474,14.884,Batman: Gotham by Gaslight,3469151
8534,[35],570132,7.605,Battle of the Classes,3458157
6291,"[28, 35]",44147,13.875,Wild Target,3453043
2533,"[16, 10749, 12, 18, 14]",204436,20.57,Jack and the Cuckoo-Clock Heart,3445000
5380,"[37, 18]",264656,13.8,The Homesman,3442853
933,"[10749, 18, 10751]",14624,22.064,The Ultimate Gift,3438735
4464,"[53, 80, 27]",467632,16.281,Bad Samaritan,3435047
3067,"[35, 18]",11042,11.09,The Barbarian Invasions,3432342
4986,[35],209185,10.435,The Grand Seduction,3430018
2350,"[80, 18, 10749, 53]",16227,10.719,Dark Passage,3430000
3151,"[18, 53]",127517,11.392,Disconnect,3428048
5484,"[18, 10749]",257785,17.287,Tulip Fever,3425664
4657,"[28, 18, 10752]",74513,40.455,Special Forces,3424648
7101,"[53, 9648, 12, 80]",9828,8.198,Unknown,3419456
9042,"[27, 878]",23730,12.72,C.H.U.D.,3412497
621,"[18, 10749, 80]",1280,14.578,3-Iron,3403957
2948,[18],512263,14.809,Honey Boy,3400977
6470,[35],295699,10.885,Everybody Wants Some!!,3400278
3982,"[53, 9648]",181886,29.046,Enemy,3396726
1683,[18],250538,7.339,The Good Lie,3396345
3716,"[53, 80, 18]",67,9.101,Paradise Now,3395627
9982,"[53, 27]",234212,12.204,Demonic,3387000
5586,"[53, 18, 27]",301365,22.063,The Neon Demon,3377430
9342,[27],484437,17.685,The Hole in the Ground,3373474
1370,"[10752, 18]",442065,17.491,The Last Full Measure,3364426
9105,"[18, 35, 10749]",312669,10.419,Maggie's Plan,3351735
7380,"[18, 10749]",391714,10.504,On Chesil Beach,3335913
3707,"[878, 35, 18, 80]",84329,7.877,Robot & Frank,3325038
6929,"[80, 53]",181283,32.734,Child 44,3324330
8951,"[18, 53]",44982,17.477,13,3317662
7892,[35],520331,8.087,Let Me Introduce You To Sofia,3313429
1947,"[18, 35, 10752]",8056,13.591,Train of Life,3311162
8449,[28],110552,21.466,The Protector 2,3302463
408,"[12, 16, 14]",81,35.141,Nausicaä of the Valley of the Wind,3301446
3455,"[28, 18, 80]",85739,8.329,ACAB : All Cops Are Bastards,3300000
6334,"[35, 18]",415401,9.367,The Party,3300000
6032,"[18, 14, 27, 53]",301804,20.038,Before I Wake,3295624
6585,[18],271736,11.002,The Program,3286448
2492,"[53, 80]",429200,20.281,Good Time,3283369
682,"[18, 10752]",143,21.893,All Quiet on the Western Front,3270000
3562,"[35, 12, 18]",407447,10.275,The Extraordinary Journey of the Fakir,3267486
2736,"[80, 18, 53]",994,16.496,Straw Dogs,3251794
2116,[878],830,15.383,Forbidden Planet,3250000
5863,[35],84355,8.202,Your Sister's Sister,3242802
8553,"[18, 36]",476764,14.518,The Front Runner,3242235
3803,"[35, 18, 10749]",10937,15.117,Barfly,3221568
2850,"[9648, 18, 53]",473,10.171,Pi,3221152
2145,"[18, 10749]",550231,10.98,The Secret: Dare to Dream,3215636
6800,[35],288036,15.261,Sleeping with Other People,3214116
601,"[18, 14, 10749]",144,18.768,Wings of Desire,3210139
2541,"[18, 28, 53, 80]",11647,14.379,Infernal Affairs II,3208262
5116,"[80, 18, 9648]",10388,10.59,The Limey,3204663
1880,"[35, 10402, 10749]",3080,12.368,Top Hat,3202000
4474,"[53, 28, 18, 10752]",252178,15.207,'71,3200000
3431,"[80, 53, 18]",26039,12.228,Point Blank,3200000
896,"[80, 53, 10749]",320007,11.543,Victoria,3191971
7579,"[80, 28]",593395,15.319,Diabolik,3189418
4710,[18],254578,11.266,Phoenix,3184472
1214,"[16, 18, 14]",9081,16.354,Waking Life,3176880
6618,[18],13990,9.325,The Wackness,3175469
2286,"[80, 18]",8923,17.915,Green Street Hooligans,3154346
1643,[35],2292,14.938,Clerks,3151130
6350,"[9648, 35, 80]",62046,16.04,Flypaper,3142154
3750,"[35, 80, 18, 10749]",2469,16.899,Tie Me Up! Tie Me Down!,3125224
5711,"[35, 10749]",248774,6.469,Obvious Child,3123963
8434,"[35, 10749]",245906,11.572,She's Funny That Way,3118433
6747,"[28, 80, 18, 53]",26170,12.984,Coogan's Bluff,3110000
6999,"[27, 35]",24924,10.958,Night of the Demons,3109904
1349,"[80, 18]",898,8.969,Birdman of Alcatraz,3100000
3153,"[53, 18, 27]",64720,11.795,Take Shelter,3099314
5118,[18],417812,11.316,Wildlife,3097257
6122,"[35, 18, 10749]",84184,11.631,Celeste & Jesse Forever,3094813
6861,"[35, 80]",18892,12.941,Jawbreaker,3076820
8324,[53],44363,20.885,Frozen,3065860
8900,"[28, 18]",348060,19.459,Antigang,3056677
3451,"[18, 14]",1024,12.682,Heavenly Creatures,3049135
6198,[35],712150,6.424,The Speech,3044720
4292,"[18, 10749]",22051,12.789,Adam,3037173
6727,"[18, 14, 878]",339967,21.755,Colossal,3029287
9785,"[35, 10402, 10752]",253414,11.871,Rock the Kasbah,3020664
9710,"[53, 27, 14]",63207,10.512,Intruders,3012210
4770,"[18, 36]",549,9.125,Basquiat,3011195
2926,"[18, 10749, 12]",449749,14.616,The Leisure Seeker,3009621
9779,"[12, 28, 18]",286873,17.63,Northmen: A Viking Saga,3005082
3022,[18],249688,8.25,The End of the Tour,3002884
3125,[37],37347,12.688,Fort Apache,3000000
2897,"[18, 80]",203,15.872,Mean Streets,3000000
3533,"[14, 18, 10749]",15775,13.548,If Only,3000000
1360,"[27, 878]",11549,9.091,Invasion of the Body Snatchers,3000000
3030,"[18, 27, 878]",11815,11.47,The Fly,3000000
5324,"[10749, 35]",332340,14.132,Man Up,3000000
296,"[80, 53]",521,17.125,Dial M for Murder,3000000
2214,"[35, 18, 10749]",14675,8.24,The Awful Truth,3000000
1451,"[18, 10749]",15919,11.826,Marty,3000000
6039,"[10402, 18, 36]",27586,13.826,The Runaways,2995811
8985,"[28, 80, 18, 12, 53]",539885,77.114,Ava,2987741
6192,[27],18086,15.188,Fright Night Part 2,2983784
2842,[18],522039,15.407,The Last Black Man in San Francisco,2975184
6305,[35],157360,8.207,In a World...,2963902
4106,"[35, 10749]",426338,8.491,Holy Camp!,2963886
9057,"[80, 18, 53]",16164,8.854,Killshot,2960993
919,"[18, 53, 80]",17058,10.278,Scarlet Street,2948500
3672,"[18, 36]",13537,16.975,Shattered Glass,2944752
5761,"[18, 80, 53]",466081,16.773,The Informer,2927708
4964,"[16, 28, 12]",166076,26.152,Superman: Unbound,2915767
7978,"[27, 18, 9648, 53]",539181,14.381,Relic,2902552
6765,"[53, 27, 35]",446101,19.496,Assassination Nation,2900000
8902,"[27, 53, 9648]",717728,807.711,Jeepers Creepers: Reborn,2892594
1274,[27],11906,26.542,Suspiria,2884265
652,"[27, 9648, 53]",20126,10.892,Deep Red,2864091
185,"[80, 53]",500,38.559,Reservoir Dogs,2859750
4139,"[28, 53, 878, 27]",1946,14.216,eXistenZ,2856712
1693,"[18, 10751, 10749]",17474,13.716,The Man in the Moon,2853801
5545,[18],3877,10.209,Things We Lost in the Fire,2849142
6976,"[18, 878, 53]",477489,13.035,Just a Breath Away,2842040
4978,[35],445793,7.715,Husband & Wife,2839240
1107,"[18, 80, 10749]",18197,9.583,Running on Empty,2835116
6341,"[18, 53]",397722,14.077,Thoroughbreds,2830775
4237,"[18, 10749]",14924,12.826,Sid and Nancy,2826523
7958,"[12, 18]",13888,41.192,Return to the Blue Lagoon,2807854
1354,"[35, 18]",10683,8.523,Happiness,2807390
1311,"[18, 10749, 35]",127501,9.01,Barfi!,2804874
9054,"[80, 18, 53]",331190,11.27,Captive,2801508
3066,"[35, 18]",11934,16.229,The Hudsucker Proxy,2800000
6070,"[80, 35, 10402, 53]",299,11.651,Ocean's Eleven,2800000
4919,"[28, 12, 18, 36, 10752]",8349,9.528,The Red Baron,2783332
2693,"[18, 35]",130739,8.321,A Coffee in Berlin,2750275
6340,"[53, 878, 28]",574982,14.734,The Blackout,2746207
4233,"[53, 35]",19200,9.127,Shadows and Fog,2735731
4478,"[28, 878, 16]",452970,28.653,Mazinger Z: Infinity,2732673
7777,"[27, 53]",10832,10.068,Them,2727971
6748,"[12, 28, 35, 37, 53]",13637,9.051,Sukiyaki Western Django,2725258
2251,"[18, 36]",10360,8.948,Hunger,2724474
3000,[18],127373,8.789,What Maisie Knew,2711379
4435,"[18, 28, 36]",44249,3.133,The Legend Is Born: Ip Man,2708867
9596,"[53, 18, 14, 27]",421792,14.857,Down a Dark Hall,2707199
4854,"[10751, 18, 36, 10402]",15300,9.805,Newsies,2706352
5168,"[9648, 53, 28]",241848,18.452,The Guest,2700051
1789,"[35, 18, 10751]",11881,36.632,Miracle on 34th Street,2700000
1852,"[18, 10749]",90369,15.407,Now Is Good,2699265
2330,"[35, 18]",340,9.046,Everything Is Illuminated,2697930
233,"[18, 36, 10749]",11659,7.639,The Best of Youth,2693053
5454,"[28, 53]",19124,17.72,Blind Fury,2692037
8774,[35],214030,10.791,Fading Gigolo,2681345
7714,"[18, 27, 53]",474764,18.264,The Lodge,2679585
6411,"[9648, 53, 27]",807356,500.39,Watcher,2667033
8181,"[53, 878]",242095,23.635,The Signal,2665322
4707,"[18, 36, 10749]",454527,32.147,Benedetta,2652725
1588,"[27, 53]",9299,12.695,Thesis,2647055
5662,"[35, 80, 18]",9950,10.086,Find Me Guilty,2636637
9872,"[878, 53]",476926,17.08,The Titan,2635408
8098,"[18, 28, 80, 53, 9648]",228968,11.879,Kidnapping Mr. Heineken,2633527
6871,[35],740460,7.188,The Wannabes,2627605
7845,"[53, 27, 9648]",12590,18.711,Below,2622015
7678,"[35, 18, 10749]",45658,10.592,Everything Must Go,2614773
9245,"[53, 28]",335788,22.95,Renegades,2602149
3423,"[35, 10749]",20770,15.996,But I'm a Cheerleader,2600000
3443,"[18, 10749]",33680,10.238,Grand Hotel,2594000
4000,"[80, 18, 9648, 53]",26719,7.674,House of Games,2585639
1682,"[10749, 18]",533444,29.141,Waves,2576990
8811,"[53, 18, 28, 80]",40720,10.409,Twelve,2566717
9875,"[35, 18, 10749]",21583,9.49,Management,2566648
668,"[10749, 18]",428493,19.201,God's Own Country,2559939
6647,[18],95608,15.619,The Only Living Boy in New York,2550321
638,"[18, 35]",262,14.423,The King of Comedy,2536000
6284,"[80, 53, 18]",433501,12.611,City of Lies,2534122
4651,"[28, 53, 80]",45610,46.054,Machine Gun Preacher,2527904
3246,[18],458737,16.09,First Reformed,2525738
291,"[10751, 12, 18]",522518,40.822,A Dog's Journey,2520000
8031,"[18, 53, 80, 10749]",1252,10.606,Lonely Hearts,2520000
5959,"[18, 10749]",47760,7.76,Restless,2518012
2117,"[18, 80]",438146,11.568,Birds of Passage,2517405
6514,"[53, 9648]",602545,11.637,Into the Labyrinth,2514679
6382,"[35, 16, 10402]",118293,8.387,The Suicide Shop,2514478
6802,"[80, 18]",157845,19.078,The Rover,2510007
3641,"[10749, 18]",642208,18.443,Supernova,2506542
5262,[35],309245,10.758,Mistress America,2500431
9257,"[28, 80, 18, 53]",139567,12.473,Fire with Fire,2500277
9614,"[35, 18, 10749]",50217,9.906,From Prada to Nada,2500000
7421,"[28, 35]",93837,20.02,So Undercover,2500000
182,"[80, 18, 9648, 53]",996,17.643,Double Indemnity,2500000
8175,"[878, 12]",8069,16.989,Barbarella,2500000
128,"[35, 18]",10098,14.468,The Kid,2500000
860,[18],976,11.411,Sweet Smell of Success,2500000
572,[18],1162,9.916,The Miracle Worker,2500000
5277,"[80, 18, 53]",10427,8.981,Red Rock West,2500000
3310,"[28, 80, 18]",232,13.464,Rumble Fish,2494480
8691,"[53, 27]",27414,39.718,"Silent Night, Deadly Night",2491460
4140,"[53, 9648, 27]",207933,28.078,Stonehearst Asylum,2478806
7816,[80],4997,12.095,Wonderland,2466444
1106,"[18, 35, 10749]",1544,19.491,Imagine Me & You,2455831
3859,"[18, 12]",407890,10.965,Lean on Pete,2455027
4486,"[35, 18, 10749]",11240,11.341,My Beautiful Laundrette,2451545
2996,[36],565179,16.846,The First King,2440478
1031,"[18, 10749]",26371,13.607,Maurice,2438304
5998,"[878, 28, 18]",636,11.574,THX 1138,2437000
7711,"[53, 80, 18]",190955,16.651,Blood Ties,2415472
5431,"[35, 53]",480001,12.957,The Art of Self-Defense,2414269
9399,"[12, 28, 27]",119698,27.59,The Dinosaur Project,2412576
1201,[18],375572,9.884,Italian Race,2412312
5051,"[18, 53, 80]",574376,9.7,Eye for an Eye,2407571
7900,"[14, 18, 27, 10749]",52587,10.327,We Are the Night,2405336
7951,[27],272692,15.91,The Possession of Michael King,2405143
3466,[18],24469,13.056,Fish Tank,2404300
5128,"[18, 36]",601470,9.42,The Eyes of Tammy Faye,2404127
7925,"[16, 12, 14]",79433,11.38,Ronal the Barbarian,2403409
5700,"[18, 53]",87499,10.966,The East,2401510
6758,"[35, 18]",425980,9.869,Brad's Status,2400000
5627,"[53, 80]",10909,12.762,Kalifornia,2395231
6030,"[36, 53]",361777,10.144,Smoke & Mirrors,2387127
1783,"[18, 80]",10474,25.246,The Basketball Diaries,2381087
7531,"[35, 18, 10749]",244264,12.127,Laggies,2379154
2975,"[18, 10749, 35]",9464,13.983,Buffalo '66,2375097
5598,[18],157847,12.204,Joe,2365467
6723,"[878, 12, 28]",430155,19.876,Coma,2363584
1591,"[10402, 35]",704,13.214,A Hard Day's Night,2360561
6698,[18],284276,17.329,Cake,2360281
2525,"[16, 12, 35, 10751]",342473,46.369,Ballerina,2351359
3659,"[80, 18, 53]",13715,10.042,At Close Range,2347000
4991,"[18, 53]",337674,13.379,Elle,2341534
2540,"[18, 36]",110398,13.743,No,2341226
8298,"[28, 12, 36]",43209,19.122,Ong Bak 3,2340363
9978,"[35, 27]",13121,19.34,Teeth,2340110
9486,"[14, 10402, 10751]",266639,9.468,Jem and the Holograms,2333684
560,"[878, 18, 10749, 14]",31011,22.256,Mr. Nobody,2331721
8081,"[27, 18, 53, 14]",527261,23.164,The Silence,2325977
4111,"[16, 27, 28]",133121,33.571,Resident Evil: Damnation,2325035
6597,"[12, 18]",28761,14.987,"White Hunter, Black Heart",2319124
7453,"[18, 36]",18615,8.467,Fur: An Imaginary Portrait of Diane Arbus,2312717
715,[18],492188,25.018,Marriage Story,2300000
675,[18],169813,13.724,Short Term 12,2300000
4776,"[35, 878]",13820,11.087,Repo Man,2300000
8665,"[18, 27, 80]",489064,15.311,3 from Hell,2295825
3371,"[18, 35, 10749]",12225,19.326,Cashback,2294291
1203,"[35, 10749]",1859,10.962,Ninotchka,2279000
6456,[28],13154,17.525,Showdown in Little Tokyo,2275557
5907,[53],492616,10.28,Luce,2268204
6185,[18],244268,10.797,Love Is Strange,2262223
3362,"[18, 28, 80]",18533,11.951,Bronson,2260712
9463,"[35, 27]",18009,25.208,Leprechaun 2,2260622
5577,"[18, 36]",12524,12.338,Titus,2259680
1037,"[53, 27, 878]",1678,19.955,Godzilla,2250000
1976,[37],14551,11.492,Winchester '73,2250000
678,"[80, 53]",1480,15.315,Touch of Evil,2247500
2099,"[878, 28, 16]",396263,32.854,Gantz:O,2238600
7389,"[27, 9648, 53]",369300,14.184,The Limehouse Golem,2225698
7685,"[18, 35]",8324,13.532,Fast Food Nation,2209322
350,"[80, 18, 53]",1580,22.404,Rope,2200000
4496,"[35, 18]",763329,21.095,Red Rocket,2200000
8800,"[27, 53]",393345,63.301,Cult of Chucky,2200000
4826,"[27, 18, 53, 9648]",284303,21.292,Goodnight Mommy,2193474
6687,"[28, 53]",16325,17.67,Echelon Conspiracy,2186782
2302,"[14, 18, 10749, 36]",245842,25.372,The King's Daughter,2182492
202,[18],655,20.844,"Paris, Texas",2181987
2452,"[27, 878]",11773,11.96,Village of the Damned,2175000
8225,"[27, 35]",14451,15.725,Dead Snow,2166797
9852,[27],290637,17.541,Pay the Ghost,2160298
6247,"[35, 10749]",156711,11.362,Austenland,2159041
8471,"[28, 10752]",340945,19.836,USS Indianapolis: Men of Courage,2158568
3039,[18],370755,13.716,Paterson,2152738
8423,[18],270302,9.449,The Riot Club,2146041
7879,"[28, 53, 27]",30974,21.668,High Lane,2141798
4004,"[10752, 18, 36, 28]",531876,25.353,The Outpost,2133452
8977,"[878, 18, 9648]",376865,22.12,High Life,2133033
4485,"[10749, 35]",2293,14.596,Mallrats,2122561
5860,"[28, 53]",628900,136.916,The Contractor,2122288
2143,"[27, 9648, 878]",837,18.001,Videodrome,2120439
3189,"[10402, 18, 35, 10751]",470333,11.078,Hearts Beat Loud,2115765
9827,"[28, 80, 53]",127493,17.232,Stolen,2106557
2739,"[18, 10749]",4441,12.806,Candy,2105096
1531,"[35, 37]",11829,19.949,Trinity Is Still My Name,2100000
3089,"[10402, 10749, 18]",382399,14.529,High Strung,2093725
7585,"[18, 10749, 878]",301875,13.233,Equals,2084628
3809,"[10752, 28, 18, 36]",508664,18.786,Danger Close: The Battle of Long Tan,2078370
5010,"[12, 18, 10749]",24016,8.373,The Sheltering Sky,2075084
4678,"[35, 18]",443009,12.996,"Don't Worry, He Won't Get Far on Foot",2066633
7997,"[28, 18]",76544,25.089,Man of Tai Chi,2054941
6401,"[80, 18, 9648]",396461,18.072,Under the Silver Lake,2053469
6957,[35],4180,5.364,Three Men and a Cradle,2052466
6207,"[18, 9648, 80]",419835,14.391,Crooked House,2049844
9390,"[53, 18, 9648]",373314,12.54,Misconduct,2049761
4798,"[14, 18, 80]",517839,14.228,Border,2045184
4698,"[28, 80, 53]",9367,15.185,El Mariachi,2040920
3429,"[878, 35, 27]",1694,16.239,Re-Animator,2023414
5862,"[18, 16, 27]",389868,10.865,Seoul Station,2021735
3550,[18],426613,17.76,The Miseducation of Cameron Post,2019874
3161,"[80, 18]",12143,9.868,Bad Lieutenant,2019469
1174,"[35, 18]",339,9.875,Night on Earth,2015810
4713,[18],374458,9.751,Graduation,2015002
2389,"[18, 10749]",11986,18.998,Betty Blue,2003822
